id,name,relationship,relative,relativename
Q28379851,Andreea Cosma,sibling,Q12743610,Vlad-Alexandru Cosma
Q3064927,Ramona Mănescu,spouse,Q18542322,Rareș Mănescu
Q316823,Petre Roman,father,Q4397003,Valter Roman
Q347209,Vasile Dîncu,father,Q110383932,Vasile Dâncu
Q3518228,Teodor Meleșcanu,spouse,Q12728183,Felicia Meleșcanu
Q3523675,Theodor Paleologu,father,Q2833939,Alexandru Paleologu
Q3858799,Mircea Grosaru,child,Q28113942,Andi-Gabriel Grosaru
Q435200,Mircea Geoană,spouse,Q100334078,Mihaela Geoană
Q440970,Crin Antonescu,spouse,Q274739,Adina-Ioana Vălean
Q463774,Elena Udrea,spouse,Q12726945,Dorin Cocoș
Q4775647,Anton Anton,father,Q12730661,Ioan Anton
Q5216496,Daniel Barbu,sibling,Q18548716,Tudor Barbu
Q5299031,Doru Romulus Costea,spouse,Q21512989,Claudia Ana Costea Moarcăș
Q539072,Anghel Iordănescu,child,Q5340416,Eduard Iordănescu
Q5542064,George Maior,father,Q18541634,Liviu Maior
Q5542064,George Maior,spouse,Q106834896,Anamaria Buzura
Q5556492,Ghervazen Longher,spouse,Q28055984,Victoria Longher
Q57279,Traian Băsescu,child,Q271266,Elena Băsescu
Q57279,Traian Băsescu,spouse,Q18684617,Maria Băsescu
Q57692,Victor Ponta,spouse,Q17278768,Roxana Ponta
Q57692,Victor Ponta,spouse,Q274779,Daciana Sârbu
Q6272196,Ion Caramitru,spouse,Q104155644,Micaela Caracaș
Q646453,Dan Voiculescu,child,Q31180472,Camelia Voiculescu
Q6498808,Laura Codruța Kövesi,spouse,Q27044362,Eduárd Kövesi
Q663875,Margareta of Romania,father,Q930013,Michael I of Romania
Q663875,Margareta of Romania,godparent,Q259752,Princess Margaret of Denmark
Q663875,Margareta of Romania,godparent,Q80976,"Prince Philip, Duke of Edinburgh"
Q663875,Margareta of Romania,mother,Q563765,Queen Anne of Romania
Q663875,Margareta of Romania,sibling,Q1212263,Princess Maria of Romania
Q663875,Margareta of Romania,sibling,Q1468375,Princess Sophie of Romania
Q663875,Margareta of Romania,sibling,Q2423576,Princess Elena of Romania
Q663875,Margareta of Romania,sibling,Q6658829,Princess Irina of Romania
Q663875,Margareta of Romania,spouse,Q3029911,"Prince Radu, Prince of Romania"
Q6659788,Nicolae-Liviu Dragnea,spouse,Q64168111,Bombonica Dragnea
Q671955,Ludovic Orban,sibling,Q463274,Leonard Orban
Q6845299,Mihnea Motoc,spouse,Q6095446,Iulia Motoc
Q701484,Klaus Iohannis,spouse,Q18561320,Carmen Iohannis
Q7288407,Raluca Turcan,spouse,Q7911420,Valeriu Turcan
Q731851,Péter Eckstein-Kovács,spouse,Q12346302,Csilla Könczei
Q7356775,Rodica Stănoiu,spouse,Q18548098,Șerban Stănoiu
Q8273614,Irina Loghin,spouse,Q1413817,Ion Cernea
Q853537,Ferenc Bárányi,spouse,Q853538,Ildikó Bárányiné László
Q897108,Béla Markó,spouse,Q56389236,Anna Kós
Q97193689,Iulian-Alexandru Muraru,sibling,Q19707772,Andrei Muraru
