item,itemLabel,startDate,endDate
Q12735309,Gábor Hajdu,1998-07-10,2000-12-28
Q16593198,Daniela Bartoș,2000-12-28,2003-06-19
Q12735673,Mircea Beuran,2003-06-19,2003-10-20
Q18538108,Ionel Blănculescu,2003-10-20,2003-11-27
Q18543784,Ovidiu Brânzan,2003-11-27,2004-12-28
Q18538986,Mircea Cinteză,2004-12-28,2005-08-22
Q5406958,Eugen Nicolăescu,2005-08-22,2008-12-22
Q6062879,Ion Bazac,2008-12-22,2009-10-01
Q2016394,Adrian Videanu,2009-10-01,2009-12-23
Q747255,Attila Cseke,2009-12-23,2011-08-17
Q1249349,Ladislau Ritli,2011-08-17,2012-05-07
Q12743156,Vasile Cepoi,2012-05-07,2012-10-01
Q19062,Raed Arafat,2012-10-01,2012-10-02
Q57692,Victor Ponta,2012-10-02,2012-11-08
Q19062,Raed Arafat,2012-11-08,2012-12-21
Q5406958,Eugen Nicolăescu,2012-12-21,2014-02-26
Q18325107,Nicolae Bănicioiu,2014-02-26,2014-03-05
Q18325107,Nicolae Bănicioiu,2014-03-05,2015-11-17
Q21512694,Patriciu Achimaș-Cadariu,2015-11-17,2016-05-09
Q929248,Dacian Cioloș,2016-05-09,2016-05-20
Q24174632,Vlad Voiculescu,2016-05-20,2017-01-04
Q21746963,Florian Dorel Bodog,2017-01-04,2018-01-29
Q28112576,Sorina Pintea,2018-01-29,2019-11-04
Q73516048,Victor Costache,2019-11-04,2020-03-26
Q21747071,Nelu Tătaru,2020-03-26,2020-12-23
Q24174632,Vlad Voiculescu,2020-12-23,2021-04-14
Q28035183,Florin Cîțu,2021-04-14,2021-04-21
Q106574142,Ioana Mihăilă,2021-04-21,2021-09-08
Q747255,Attila Cseke,2021-09-08,2021-11-25
Q88007402,Alexandru Rafila,2021-11-25,
